target,stage,split_name,fold_id,heldout_group,n_train,n_test,n_features,et_mae,et_rmse,et_r2,et_spearman,dummy_mae,dummy_rmse,dummy_r2,dummy_spearman,source,mae_skill_vs_dummy,rmse_skill_vs_dummy,reporting_name
average_voltage,P1,leave_chemical_system_out,12,Fe-O,3161,40,73,0.6917725901446067,0.8445115346207399,-0.1627247464131871,0.317274932924411,0.6243499933556278,0.8115562879817065,-0.0737496577359029,,historical_notebook04_reused_after_compatibility_gate,-0.10798846401296447,-0.040607468794297885,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,13,B-Mn-O,3162,39,73,0.3874107687476641,0.520133838122815,-1.3144346222904095,-0.0037065167474333,0.2113024948468327,0.3496504294387031,-0.0458823464676674,,historical_notebook04_reused_after_compatibility_gate,-0.8334415267007964,-0.48758243757283637,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,14,Cu-O-P,3162,39,73,0.6474308335802167,0.9702973610633592,-0.5905812236437471,0.3588352701772735,0.8932535958086228,1.039729373373165,-0.8263616437329162,,historical_notebook04_reused_after_compatibility_gate,0.27519929769314133,0.06677892737083058,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,15,O-Ti,3167,34,73,0.6556863459992702,0.7718201277635013,-0.8409802492527738,0.1596955349265205,1.9311275560525147,2.013165338708262,-11.524944726391674,,historical_notebook04_reused_after_compatibility_gate,0.6604645074095563,0.6166136417494968,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,16,Ni-O,3167,34,73,0.3955788795633108,0.5326987013478085,-0.1559261861387901,0.2554524137537048,0.428843373244186,0.4958484921304858,-0.0015319768622283,,historical_notebook04_reused_after_compatibility_gate,0.07756793215488067,-0.07431747762101759,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,17,F-Fe-O,3170,31,73,0.6666317787816791,0.848432532302628,-0.1329054858162419,0.0919193794908137,0.6181194499543087,0.8112783310892732,-0.0358546187891848,,historical_notebook04_reused_after_compatibility_gate,-0.07848374425195082,-0.045797107835321205,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,18,Co-O,3170,31,73,0.6666180564919727,0.8325408700413826,-0.1411821679680829,0.0570847529550015,0.731918710663517,0.8589559776874902,-0.2147465226012028,,historical_notebook04_reused_after_compatibility_gate,0.08921845174902876,0.0307525744418512,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,19,Cr-O,3172,29,73,0.7078428633693157,0.864806244940844,-0.2832434614503201,0.528550004101184,0.6882161484765636,0.8034622147349941,-0.1076494622854722,,historical_notebook04_reused_after_compatibility_gate,-0.028518242322848275,-0.07634961430772824,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,20,Fe-O-Si,3173,28,73,0.7753125755685468,0.8853251306767298,0.2559648169199,0.6473633464838522,0.8671297746491285,1.037599582890934,-0.021991926621061,,historical_notebook04_reused_after_compatibility_gate,0.10588634108168438,0.1467564701500177,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,21,F-Mn-O,3173,28,73,0.4965049579293589,0.6929542128753752,0.1623973674128122,0.3495070516838102,0.6151164447477323,0.7694601092491493,-0.0327641986054239,,historical_notebook04_reused_after_compatibility_gate,0.1928276960096842,0.09942802161431052,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,22,O-P-Sb,3173,28,73,0.6079811883206174,0.7044588221688791,0.1465003819995723,0.5971182256654676,0.8444429222892565,1.0210507528589388,-0.7930267392964288,,historical_notebook04_reused_after_compatibility_gate,0.2800209791889774,0.31006483253021777,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,23,O-P-Sn,3173,28,73,1.0146969591925248,1.1686912617622691,-0.8013208037743511,-0.273540237071394,0.734058029615256,0.8730858437144843,-0.0053224113489134,,historical_notebook04_reused_after_compatibility_gate,-0.3823116405720144,-0.33857543353371966,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,24,Co-Mn-O,3174,27,73,0.3852459804725845,0.4746423801423645,0.0497234744487844,0.2730054310013385,0.3950690210903744,0.5185390285164835,-0.1341744883540168,,historical_notebook04_reused_after_compatibility_gate,0.024864112581337583,0.08465447335701093,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,25,Bi-O-P,3175,26,73,1.622927773045821,1.6538889531207357,-17.914019307548177,0.6336167865514976,1.56074240907341,1.606405003885441,-16.843548751558576,,historical_notebook04_reused_after_compatibility_gate,-0.03984345117483512,-0.02955913927088405,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,26,O-P-W,3176,25,73,0.6834874773890557,0.8751435818610305,-0.1696333667273108,0.4025069369831117,0.5775216690913285,0.8122507610417055,-0.0075610696462959,,historical_notebook04_reused_after_compatibility_gate,-0.1834836924205001,-0.07743030088228586,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,27,Cr-Mn-O,3177,24,73,0.3684342146876956,0.5212033052666756,0.2523136188360199,0.7271652240898852,0.4507075164884278,0.6053215367397918,-0.0085034767709071,,historical_notebook04_reused_after_compatibility_gate,0.1825425554065384,0.13896454424233706,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,28,Co-Fe-O,3180,21,73,0.3065874984123353,0.5117674829248516,0.0369889218880252,0.2768409980791417,0.5124061709061192,0.6207300424022281,-0.4167441809367305,,historical_notebook04_reused_after_compatibility_gate,0.40167094812660464,0.1755393682182529,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,29,O-P-Ti,3181,20,73,0.6839538788529455,0.788858248484794,-0.1587115168942088,0.5159238961001722,1.3315985481337458,1.487995247140986,-3.1226880049647843,,historical_notebook04_reused_after_compatibility_gate,0.4863663077648166,0.4698516342706769,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,30,Cr-O-V,3182,19,73,0.5137394187965899,0.6646764664232417,0.0117192723151816,0.2491468696962212,0.9580630273681768,1.1243272817784062,-1.827777401443368,,historical_notebook04_reused_after_compatibility_gate,0.4637728373593072,0.40882296712404875,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,31,Cu-O,3182,19,73,0.8422615276919557,1.0178827451900463,-0.0854739597425844,0.2159096945739948,0.8402312033894833,1.032582871384813,-0.1170528932394669,,historical_notebook04_reused_after_compatibility_gate,-0.002416387649354146,0.014236267714815232,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,32,O-Ti-V,3182,19,73,0.3590235517475006,0.472693003685819,0.2535395326966742,0.478108308521802,1.311240195549958,1.4208032024287414,-5.743980692035285,,historical_notebook04_reused_after_compatibility_gate,0.7261954346991937,0.6673057867002334,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,33,Co-Ni-O,3182,19,73,0.2925503997530298,0.4221193185468074,-0.1831965479480648,0.0939348731076218,0.3177507679013864,0.3945738261991656,-0.0338153676065651,,historical_notebook04_reused_after_compatibility_gate,0.07930859873225382,-0.06981074394361353,host-chemical-system-held-out validation
