record_index,source_queried_working_ion,source_endpoint,mp_database_version,record_source_id,working_ion,battery_formula,formula_charge,formula_discharge,framework_formula,chemsys,elements,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,stability_charge,stability_discharge,fracA_charge,fracA_discharge,num_steps,max_voltage_step,id_charge,id_discharge,material_ids,battery_type,thermo_type,last_updated,stability_worst
Li_001732,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li6-7CrFe3(PO4)6,Li6CrFe3(PO4)6,Li7CrFe3(PO4)6,CrFe3(PO4)6,Cr-Fe-O-P,Cr|Fe|O|P,2.784357183333388,31.984725084335587,92.10678968339377,89.0568990455134,256.4582014887351,0.040006395700294003,0.044092925625,0.05568473250000001,0.15,0.17073170731707302,1.0,0.0,mp-aaabrpec,mp-aaabrhlk,mp-aaabrpec|mp-aaabrhlk,insertion,,2025-09-19T09:44:39.099000Z,0.05568473250000001
Li_001733,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li3-4Cr3GaO8,Li3Cr3GaO8,Li4Cr3GaO8,Cr3GaO8,Cr-Ga-O,Cr|Ga|O,3.866836003333337,70.25833228352884,301.67366254228455,271.67744880810625,1166.5225795759375,0.000647996714363,0.061457429648145004,0.021952427031243,0.2,0.25,1.0,0.0,mp-aaabrtbd,mp-aaabrtka,mp-aaabrtbd|mp-aaabrtka,insertion,,2025-09-19T09:44:44.932000Z,0.061457429648145004
Li_001734,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1Cr4GaS8,Cr4GaS8,LiCr4GaS8,Cr4GaS8,Cr-Ga-S,Cr|Ga|S,2.422677183333324,49.52521460115537,173.3406942580183,119.98360741390553,419.9485449220588,0.050833400988779004,0.0,0.0,0.0,0.07142857142857101,1.0,0.0,mp-aaacruaa,mp-aaacqxrj,mp-aaacruaa|mp-aaacqxrj,insertion,,2025-09-19T09:43:22.843000Z,0.0
Li_001735,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-4Cr3Fe2Sb3O16,Cr3Fe2Sb3O16,Li4Cr3Fe2Sb3O16,Cr3Fe2Sb3O16,Cr-Fe-O-Sb,Cr|Fe|O|Sb,3.5578466558333353,116.94604490747817,556.9189278897566,416.0760947870062,1981.4321451628566,0.095626037187961,0.12050423114583302,0.054804077857142,0.0,0.14285714285714202,1.0,0.0,mp-aaabscwu,mp-aaabrytu,mp-aaabscwu|mp-aaabrytu,insertion,,2025-09-19T09:44:47.566000Z,0.12050423114583302
Li_001736,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-4Cr3Fe3(TeO8)2,Cr3Fe3(TeO8)2,Li4Cr3Fe3(TeO8)2,Cr3Fe3(TeO8)2,Cr-Fe-O-Te,Cr|Fe|O|Te,3.635634853333333,124.29993793631483,578.3229186037315,451.90918662843643,2102.570959357183,0.06418842559134101,0.107828925312499,0.035155391309526,0.0,0.14285714285714202,1.0,0.0,mp-aaabrdfy,mp-aaabsags,mp-aaabrdfy|mp-aaabsags,insertion,,2025-09-19T09:44:33.715000Z,0.107828925312499
Li_001737,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1Cr(GeO3)2,Cr(GeO3)2,LiCr(GeO3)2,Cr(GeO3)2,Cr-Ge-O,Cr|Ge|O,4.539998115833332,89.27473663031105,381.56494994839164,405.30713609312915,1732.3041538337377,0.008687997312990001,0.09468767537036,0.009758057999999,0.0,0.1,1.0,0.0,mp-aaaexhkk,mp-aaackxfv,mp-aaaexhkk|mp-aaacyiti|mp-aaackxfv,insertion,,2025-09-19T09:43:21.326000Z,0.09468767537036
Li_001738,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-3Cr2(GeO4)3,Cr2(GeO4)3,Li3Cr2(GeO4)3,Cr2(GeO4)3,Cr-Ge-O,Cr|Ge|O,5.020352822499996,150.36512663651737,610.1466039303901,754.8859879152093,3063.151225180721,0.03015403536606,0.331002732264702,0.13266934454162901,0.0,0.15,1.0,0.0,mp-aaacxrav,mp-aaacfqix,mp-aaacxrav|mp-aaacfqix,insertion,,2025-09-19T09:43:19.655000Z,0.331002732264702
Li_001739,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li1-3VCrP2(HO5)2,LiVCrP2(HO5)2,Li3VCrP2(HO5)2,VCrP2(HO5)2,Cr-H-O-P-V,Cr|H|O|P|V,-0.048828021666667006,154.15641892022302,464.3171026603572,-7.527152963092546,-22.671685548904275,0.076598255939348,3.232822492451009,3.185770744512669,0.058823529411764004,0.157894736842105,1.0,0.0,mp-aaabtpkm,mp-aaabtrac,mp-aaabtpkm|mp-aaabtrac,insertion,,2025-09-19T09:44:51.901000Z,3.232822492451009
Li_001740,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-3VCrP2(HO5)2,VCrP2(HO5)2,Li3VCrP2(HO5)2,VCrP2(HO5)2,Cr-H-O-P-V,Cr|H|O|P|V,3.216157959999998,231.23462838033453,699.03098117744,743.6870906930544,2248.194054400433,0.076592771530214,0.045756509687499,0.037393954249511,0.0,0.157894736842105,3.0,2.108276634999981,mp-aaabqwum,mp-aaacvozg,mp-aaabqwum|mp-aaabrodb|mp-aaabqwwy|mp-aaacvozg|mp-aaabrpdz,insertion,,2025-09-19T09:44:23.806000Z,0.045756509687499
Li_001741,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li1-3VCrP2(HO5)2,LiVCrP2(HO5)2,Li3VCrP2(HO5)2,VCrP2(HO5)2,Cr-H-O-P-V,Cr|H|O|P|V,4.930915438333334,154.15641892022302,464.3171026603572,760.1322659719085,2289.5083697901587,0.076598255939348,3.078513201862773,2.523521015038984,0.058823529411764004,0.157894736842105,1.0,0.0,mp-aaadawpd,mp-aaadafzr,mp-aaadawpd|mp-aaadafzr,insertion,,2025-09-19T09:43:24.956000Z,3.078513201862773
Li_001742,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1CrPHO5,CrPHO5,LiCrPHO5,CrPHO5,Cr-H-O-P,Cr|H|O|P,4.66829378333333,156.8110194127275,497.08832919830024,732.0399070825979,2320.5543569639767,0.041712804753837006,0.027666349218749,0.0,0.0,0.11111111111111101,1.0,0.0,mp-aaabqyor,mp-aaabqvzn,mp-aaabqyor|mp-aaabqvzn,insertion,,2025-09-19T09:44:21.807000Z,0.027666349218749
Li_001743,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li2-4Cr2P4H3O16,Li2Cr2P4H3O16,Li4Cr2P4H3O16,Cr2P4H3O16,Cr-H-O-P,Cr|H|O|P,3.690413353333331,104.151076035915,287.8275531484707,384.3605217669758,1062.2026455963753,0.075570984928925,0.056678205046311006,0.033462978448276004,0.074074074074074,0.137931034482758,1.0,0.0,mp-aaabrlbi,mp-aaabramm,mp-aaabrlbi|mp-aaabramm,insertion,,2025-09-19T09:44:29.455000Z,0.056678205046311006
Li_001744,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-0.25CrInO3,CrInO3,LiCr4In4O12,CrInO3,Cr-In-O,Cr|In|O,-0.8456937266666621,30.94179678477532,189.34156985869163,-26.167283432679195,-160.12497782671312,0.06330028632406101,0.051282904499999005,0.186911919682541,0.0,0.047619047619047006,1.0,0.0,mp-aaabraop,mp-aaacsjhl,mp-aaabraop|mp-aaacsjhl|mp-aaacsjjp|mp-aaacshgk,insertion,,2025-09-19T09:44:29.549000Z,0.186911919682541
Li_001745,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-0.5Cr2HgO4,Cr2HgO4,LiCr4(HgO4)2,Cr2HgO4,Cr-Hg-O,Cr|Hg|O,-0.046965506666675004,36.01862590268559,248.01631509611326,-1.691633014957076,-11.648211900090836,0.035091676176687,0.0,0.20514634583332803,0.0,0.066666666666666,1.0,0.0,mp-aaaabfeo,mp-aaacshzo,mp-aaaabfeo|mp-aaacshzo|mp-aaacsisb|mp-aaacshay,insertion,,2025-09-19T09:43:30.780000Z,0.20514634583332803
Li_001746,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-0.75K2CrO4,K2CrO4,K8Li3Cr4O16,K2CrO4,Cr-K-O,Cr|K|O,1.727267886666666,100.80997521777849,256.2849590831213,174.12583284933126,442.672779659956,0.009557165774929,0.01568735892857,0.037446361903231,0.0,0.09677419354838701,1.0,0.0,mp-aaabscwg,mp-aaabsnto,mp-aaabscwg|mp-aaabsnto,insertion,,2025-09-19T09:44:48.852000Z,0.037446361903231
Li_001747,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li2.25-3K2CrO4,K8Li9Cr4O16,K2Li3CrO4,K2CrO4,Cr-K-O,Cr|K|O,1.272919906666671,93.48775568312715,255.88062682857802,119.00242523864283,325.71554362044304,0.015231240144678,0.06867008748648601,0.069880484830001,0.243243243243243,0.30000000000000004,2.0,0.10288202499998501,mp-aaabwktw,mp-aaabrptl,mp-aaabwktw|mp-aaacpavp|mp-aaabrptl,insertion,,2025-09-19T09:44:43.295000Z,0.069880484830001
Li_001748,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1La2Ti2CrO9,La2Ti2CrO9,LiLa2Ti2CrO9,La2Ti2CrO9,Cr-La-O-Ti,Cr|La|O|Ti,3.590478445833317,46.49187718233282,249.96978036371988,166.92808292949582,897.5111085056245,0.008517606190725,0.052590674226205,0.042359161166659005,0.0,0.066666666666666,1.0,0.0,mp-aaabrpsg,mp-aaabrpgw,mp-aaabrpsg|mp-aaabrpgw,insertion,,2025-09-19T09:44:43.008000Z,0.052590674226205
Li_001749,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1La3Ti3CrO12,La3Ti3CrO12,LiLa3Ti3CrO12,La3Ti3CrO12,Cr-La-O-Ti,Cr|La|O|Ti,1.394546480833331,33.03737444178878,185.57636861121043,46.0721542637696,258.79487177259267,0.000640129557299,0.045355273223684,0.057878441020834004,0.0,0.05,1.0,0.0,mp-aaabqzlg,mp-aaabqznk,mp-aaabqzlg|mp-aaabqznk,insertion,,2025-09-19T09:44:28.413000Z,0.057878441020834004
Li_001750,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-2MgCr3(SO4)6,MgCr3(SO4)6,Li2MgCr3(SO4)6,MgCr3(SO4)6,Cr-Mg-O-S,Cr|Mg|O|S,3.666027593333329,69.56446652742575,190.8334090034089,255.0252538050556,699.600543136362,0.048742623208451005,0.009683120073518,0.022582782946431002,0.0,0.055555555555555004,1.0,0.0,mp-aaabrxnu,mp-aaabrzhs,mp-aaabrxnu|mp-aaabrzhs,insertion,,2025-09-19T09:44:46.867000Z,0.022582782946431002
Li_001751,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1MgCr7(SO4)12,MgCr7(SO4)12,LiMgCr7(SO4)12,MgCr7(SO4)12,Cr-Mg-O-S,Cr|Mg|O|S,4.780451983333369,17.31395497119414,50.46510760615959,82.76853038138967,241.2460237449975,0.006799237865191001,0.006392138566174,0.004807484221021,0.0,0.014492753623188002,1.0,0.0,mp-aaabsdbq,mp-aaabehwg,mp-aaabsdbq|mp-aaabehwg,insertion,,2025-09-19T09:44:15.548000Z,0.006392138566174
Li_001752,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1MgCr7(SO4)12,MgCr7(SO4)12,LiMgCr7(SO4)12,MgCr7(SO4)12,Cr-Mg-O-S,Cr|Mg|O|S,-6.93478877666666,17.31395497119414,50.46510795825211,-120.06862061394904,-349.9648642821581,0.006799256699371,3.694183185624997,3.808938382192035,0.0,0.014492753623188002,1.0,0.0,mp-aaabyohd,mp-aaabpjrv,mp-aaabyohd|mp-aaabpjrv,insertion,,2025-09-19T09:44:19.059000Z,3.808938382192035
Li_001753,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-2MgCr3(SO4)6,MgCr3(SO4)6,Li2MgCr3(SO4)6,MgCr3(SO4)6,Cr-Mg-O-S,Cr|Mg|O|S,3.679442053333336,69.56446652742575,189.75311297070712,255.95842355870957,698.1855836153312,0.046369980518723,0.012318914191164002,0.024326896279763,0.0,0.055555555555555004,2.0,2.225818259999982,mp-aaabrukl,mp-aaacpapo,mp-aaabrukl|mp-aaabrukg|mp-aaacpapo,insertion,,2025-09-19T09:44:45.407000Z,0.024326896279763
Li_001754,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1MgCr3Se2(SO6)4,MgCr3Se2(SO6)4,LiMgCr3Se2(SO6)4,MgCr3Se2(SO6)4,Cr-Mg-O-S-Se,Cr|Mg|O|S|Se,4.778282163333306,31.25902061029386,95.12539156324013,149.36442062543534,454.53596178672683,0.008335866053978,0.006213168308829,0.001404673865065,0.0,0.028571428571428,1.0,0.0,mp-aaabrujw,mp-aaabruke,mp-aaabrujw|mp-aaabruke,insertion,,2025-09-19T09:44:45.371000Z,0.006213168308829
Li_001755,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-4Mn3Nb2Cr3O16,Mn3Nb2Cr3O16,Li4Mn3Nb2Cr3O16,Mn3Nb2Cr3O16,Cr-Mn-Nb-O,Cr|Mn|Nb|O,3.782514600833335,135.64024382979403,588.6340551812847,513.0612027467896,2226.5169082709444,0.069024787828495,0.062021594181540005,0.085584447249981,0.0,0.14285714285714202,1.0,0.0,mp-aaabrxur,mp-aaabrayh,mp-aaabrxur|mp-aaabrbei|mp-aaabrayh,insertion,,2025-09-19T09:44:30.001000Z,0.085584447249981
Li_001756,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-2MgCr3Se3(SO8)3,MgCr3Se3(SO8)3,Li2MgCr3Se3(SO8)3,MgCr3Se3(SO8)3,Cr-Mg-O-S-Se,Cr|Mg|O|S|Se,3.6724759133333342,58.82446278809668,180.23718399756027,216.03142270405806,661.9167169180682,0.046541621525420004,0.0,0.040196534837971004,0.0,0.055555555555555004,1.0,0.0,mp-aaabrzov,mp-aaabrznm,mp-aaabrzov|mp-aaabrznm,insertion,,2025-09-19T09:44:47.861000Z,0.040196534837971004
Li_001757,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-4Mn3CrO8,Mn3CrO8,Li4Mn3CrO8,Mn3CrO8,Cr-Mn-O,Cr|Mn|O,3.384424950833332,287.7475029089693,1163.4325648625393,973.8598283851026,3937.550201132797,0.075129767720905,0.05743332770831801,0.040365107430559,0.0,0.25,2.0,0.80248341666666,mp-aaabrbfb,mp-aaacozsk,mp-aaabrbfb|mp-aaabqydk|mp-aaabqzyg|mp-aaacpaed|mp-aaacozsk,insertion,,2025-09-19T09:44:26.913000Z,0.05743332770831801
Li_001758,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-4Mn3NbCr2(PO4)6,Mn3NbCr2(PO4)6,Li4Mn3NbCr2(PO4)6,Mn3NbCr2(PO4)6,Cr-Mn-Nb-O-P,Cr|Mn|Nb|O|P,2.65510019333333,111.75375632320277,359.8291829192054,296.7174200194615,955.3825331357563,0.07680774349531401,0.09664940250000201,0.10044870511607001,0.0,0.1,1.0,0.0,mp-aaabsdwx,mp-aaabsety,mp-aaabsdwx|mp-aaabsety,insertion,,2025-09-19T09:44:49.217000Z,0.10044870511607001
Li_001759,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-4Mn2CrNi3(PO4)6,Mn2CrNi3(PO4)6,Li4Mn2CrNi3(PO4)6,Mn2CrNi3(PO4)6,Cr-Mn-Ni-O-P,Cr|Mn|Ni|O|P,4.109621445833331,114.59200227968998,386.18090435559964,470.92975008959587,1587.0573265110827,0.024944652641899,0.089171875694443,0.092092526140626,0.0,0.1,1.0,0.0,mp-aaabrgpt,mp-aaabscsh,mp-aaabrgpt|mp-aaabscsh,insertion,,2025-09-19T09:44:38.828000Z,0.092092526140626
Li_001760,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li4-1Mn3Cr3(NiO8)2,Li4Mn3Cr3(NiO8)2,Li10Mn3Cr3(NiO8)2,Mn3Cr3(NiO8)2,Cr-Mn-Ni-O,Cr|Mn|Ni|O,2.508690651666668,210.59595298485598,879.9834940707515,528.3200985319415,2207.6063651962654,0.07857095373874101,0.10552035512499401,0.11453833279411901,0.14285714285714202,0.29411764705882304,1.0,0.0,mp-aaabrbxj,mp-aaabsboy,mp-aaabrbxj|mp-aaabsboy,insertion,,2025-09-19T09:44:31.488000Z,0.11453833279411901
Li_001761,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li4-5Mn3Cr2O10,Li4Mn3Cr2O10,Li5Mn3Cr2O10,Mn3Cr2O10,Cr-Mn-O,Cr|Mn|O,3.382690123333337,57.82345772862331,236.7315542687591,195.59883935559682,800.7894905062815,0.008666799365733,0.171364686812869,0.06624647409999701,0.210526315789473,0.25,1.0,0.0,mp-aaabqyvb,mp-aaabqvdn,mp-aaabqyvb|mp-aaabqvdn,insertion,,2025-09-19T09:44:19.244000Z,0.171364686812869
Li_001762,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-3Mn3CrO8,Mn3CrO8,Li3Mn3CrO8,Mn3CrO8,Cr-Mn-O,Cr|Mn|O,3.226870689999998,219.90752288205286,933.3780483472793,709.6131400986003,3011.890266901237,0.115664366925081,0.043378523958319,0.16181017355555102,0.0,0.2,2.0,1.437469337500012,mp-aaabrzrk,mp-aaabrmga,mp-aaabrzrk|mp-aaabqvbd|mp-aaabrmga|mp-aaabrhso,insertion,,2025-09-19T09:44:19.151000Z,0.16181017355555102
Li_001763,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1Mn3Cr5O16,Mn3Cr5O16,Li10Mn3Cr5O16,Mn3Cr5O16,Cr-Mn-O,Cr|Mn|O,2.915700934333331,357.2601776198624,1432.1847294135025,1041.6638336863248,4175.822353688878,0.192934221279416,0.07694774802083301,0.089794077176476,0.0,0.29411764705882304,2.0,2.024867506666669,mp-aaabrbta,mp-aaabrgjp,mp-aaabrbta|mp-aaabrwto|mp-aaabrgjp,insertion,,2025-09-19T09:44:31.210000Z,0.089794077176476
Li_001764,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li2-5MnCr3O8,Li2MnCr3O8,Li5MnCr3O8,MnCr3O8,Cr-Mn-O,Cr|Mn|O,2.136611576666666,215.20002931293783,839.5392999054579,459.79887392902896,1793.76938724463,0.089777251338208,0.08124197884921301,0.081316929313723,0.14285714285714202,0.29411764705882304,1.0,0.0,mp-aaabscxb,mp-aaabqwhp,mp-aaabscxb|mp-aaabqwhp,insertion,,2025-09-19T09:44:22.823000Z,0.081316929313723
Li_001765,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-2Mn2CrO6,Mn2CrO6,Li2Mn2CrO6,Mn2CrO6,Cr-Mn-O,Cr|Mn|O,3.51681135583333,197.25058293609513,755.445428842951,693.6930900144035,2656.75906286727,0.10062330121776401,0.072344375555543,0.17784155772727,0.0,0.18181818181818102,1.0,0.0,mp-aaabqwzu,mp-aaadlfti,mp-aaabqwzu|mp-aaadlfti|mp-aaadlgax|mp-aaabrakk,insertion,,2025-09-19T09:44:24.140000Z,0.17784155772727
Li_001766,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-4Mn5Cr3O16,Mn5Cr3O16,Li4Mn5Cr3O16,Mn5Cr3O16,Cr-Mn-O,Cr|Mn|O,3.893607538333332,150.05736834070962,628.0880475511848,584.2645005538484,2445.5283566823573,0.089147971110914,0.053842510312486005,0.136810674107143,0.0,0.14285714285714202,1.0,0.0,mp-aaabrwsz,mp-aaabrycg,mp-aaabrwsz|mp-aaabrycg,insertion,,2025-09-19T09:44:46.436000Z,0.136810674107143
Li_001767,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-3Mn4CrO8,Mn4CrO8,Li3Mn4CrO8,Mn4CrO8,Cr-Mn-O,Cr|Mn|O,2.799587843333332,191.18129299342087,831.6782946530467,535.228823737129,2328.3564432748663,0.021747773710864,0.048729859062504,0.060225322743058,0.0,0.1875,1.0,0.0,mp-aaabqxrs,mp-aaabrbgc,mp-aaabqxrs|mp-aaabrbgc,insertion,,2025-09-19T09:44:26.370000Z,0.060225322743058
Li_001768,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li2-4MnCr3O8,Li2MnCr3O8,Li4MnCr3O8,MnCr3O8,Cr-Mn-O,Cr|Mn|O,3.300581798333337,146.18237075783225,599.1792834300602,482.4868721605166,1977.6402368276686,0.0064111751181310005,0.12377689170635701,0.029353238583333004,0.14285714285714202,0.25,2.0,1.251027790000009,mp-aaabqyaj,mp-aaabrbtg,mp-aaabqyaj|mp-aaabskqx|mp-aaacpaba|mp-aaabqzql|mp-aaabrbtg,insertion,,2025-09-19T09:44:26.730000Z,0.12377689170635701
Li_001769,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-5MnCr3O8,MnCr3O8,Li5MnCr3O8,MnCr3O8,Cr-Mn-O,Cr|Mn|O,3.046982229333333,358.6667155215631,1429.7933063081628,1092.851108447557,4356.554795940723,0.18021965302919302,0.09051849979166701,0.062737838725489,0.0,0.29411764705882304,2.0,1.510796619166662,mp-aaabrghv,mp-aaabrgse,mp-aaabrghv|mp-aaabsbkk|mp-aaabrgse,insertion,,2025-09-19T09:44:38.489000Z,0.09051849979166701
Li_001770,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li2-5MnCr3O8,Li2MnCr3O8,Li5MnCr3O8,MnCr3O8,Cr-Mn-O,Cr|Mn|O,2.187093339999998,215.20002931293783,843.9365354195296,470.66255087813084,1845.7679759987263,0.08033772520623701,0.067049652599214,0.060720584754901004,0.14285714285714202,0.29411764705882304,1.0,0.0,mp-aaacpamm,mp-aaabrhwk,mp-aaacpamm|mp-aaabsaei|mp-aaabscjv|mp-aaabrhwk,insertion,,2025-09-19T09:44:41.189000Z,0.067049652599214
Li_001771,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-2Mn2Cr3O12,Mn2Cr3O12,Li2Mn2Cr3O12,Mn2Cr3O12,Cr-Mn-O,Cr|Mn|O,4.046285558333328,113.62838497841949,318.3092821932178,459.77289315491845,1287.9702516218654,0.087466689816455,0.030496766999998003,0.07119593780262701,0.0,0.105263157894736,1.0,0.0,mp-aaabryyp,mp-aaabscwx,mp-aaabryyp|mp-aaabscwx,insertion,,2025-09-19T09:44:47.615000Z,0.07119593780262701
Li_001772,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1FePO4F,FePO4F,LiFePO4F,FePO4F,F-Fe-O-P,F|Fe|O|P,6.838748730833328,151.6300252783149,408.11864253097343,1036.9596429283013,2791.0208486381152,0.008345027820948,0.37882650279761904,0.03307569546875,0.0,0.125,1.0,0.0,mp-aaabryuv,mp-aaabrxwu,mp-aaabryuv|mp-aaabrxwu,insertion,,2025-09-19T09:44:47.057000Z,0.37882650279761904
Li_001773,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-2FePO4F,FePO4F,Li2FePO4F,FePO4F,F-Fe-O-P,F|Fe|O|P,4.009289222083333,291.80134028145517,912.5111150407031,1169.9159685799093,3658.5209785639354,0.075428882083566,0.091266986190477,0.040400714722228004,0.0,0.22222222222222202,2.0,2.162296912500004,mp-aaaablog,mp-aaaablor,mp-aaaablog|mp-aaaablpf|mp-aaacpacv|mp-aaaablor|mp-aaacotef,insertion,,2025-09-19T09:43:33.330000Z,0.091266986190477
Li_001774,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-3VFeP2(O4F)2,VFeP2(O4F)2,Li3VFeP2(O4F)2,VFeP2(O4F)2,F-Fe-O-P-V,F|Fe|O|P|V,4.54309631,226.14164731551938,715.4396767251781,1027.3832834564575,3250.3113553577496,0.05865571105643601,0.038207805297615,0.0,0.0,0.17647058823529402,1.0,0.0,mp-aaabsgai,mp-aaacozyf,mp-aaabsgai|mp-aaabsfzo|mp-aaabrald|mp-aaacozyf,insertion,,2025-09-19T09:44:29.366000Z,0.038207805297615
Li_001775,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1VFeP2(O4F)2,VFeP2(O4F)2,LiVFeP2(O4F)2,VFeP2(O4F)2,F-Fe-O-P-V,F|Fe|O|P|V,1.993467733333337,78.44327594028191,248.14919851397264,156.3741394839153,494.6774202901334,0.017782990169026,2.421878519940472,2.418508317629632,0.0,0.066666666666666,1.0,0.0,mp-aaadbzrs,mp-aaadeiak,mp-aaadbzrs|mp-aaadeiak,insertion,,2025-09-19T09:43:25.063000Z,2.421878519940472
Li_001776,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1Sr2FeO3F,Sr2FeO3F,Sr2LiFeO3F,Sr2FeO3F,F-Fe-O-Sr,F|Fe|O|Sr,-1.832306944166656,87.8671969361905,389.0940711321699,-160.99967511064096,-712.9397684695497,0.136590259094056,0.0,0.428964911854166,0.0,0.125,1.0,0.0,mp-aaacrjaa,mp-aaacsida,mp-aaacrjaa|mp-aaacsida,insertion,,2025-09-19T09:43:23.575000Z,0.428964911854166
Li_001777,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1VFeP2(O4F)2,VFeP2(O4F)2,LiVFeP2(O4F)2,VFeP2(O4F)2,F-Fe-O-P-V,F|Fe|O|P|V,0.6175924833333301,78.44327594028191,248.14919851397264,48.44597758876038,153.2550797474199,0.017782990169026,3.348404149226186,3.374990588296299,0.0,0.066666666666666,1.0,0.0,mp-aaabtxui,mp-aaabtxsp,mp-aaabtxui|mp-aaabtxsp,insertion,,2025-09-19T09:44:51.982000Z,3.374990588296299
Li_001778,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1K2MnF6,K2MnF6,K2LiMnF6,K2MnF6,F-K-Mn,F|K|Mn,3.722619053333336,105.49020480069251,330.4296000749333,392.6998463310938,1230.0635250242613,0.087049594961755,0.0,0.018371251624995002,0.0,0.1,1.0,0.0,mp-aaabfsoj,mp-aaaclgmo,mp-aaabfsoj|mp-aaaclgmo,insertion,,2025-09-19T09:44:16.783000Z,0.018371251624995002
Li_001779,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.5-2VH2OF5,LiV2H4(OF5)2,Li2VH2OF5,VH2OF5,F-H-O-V,F|H|O|V,3.922542321666662,226.07007685016407,561.1094517753772,886.7694441072034,2200.9755716760965,0.018663004746655002,0.032293015877192,0.062259077727276006,0.052631578947368,0.18181818181818102,2.0,0.925077677499999,mp-aaabqwfh,mp-aaabrvwa,mp-aaabqwfh|mp-aaabqvmx|mp-aaabrvwa|mp-aaabxalv,insertion,,2025-09-19T09:44:20.222000Z,0.062259077727276006
Li_001780,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1TiH6(OF3)2,TiH6(OF3)2,LiTiH6(OF3)2,TiH6(OF3)2,F-H-O-Ti,F|H|O|Ti,1.699900333333322,129.57286562026334,243.08313789108084,220.26095745883944,413.2171071287583,0.20413901719763503,0.019473486833326,0.09476753609375001,0.0,0.0625,1.0,0.0,mp-aaacqtgl,mp-aaacsiau,mp-aaacqtgl|mp-aaacsiau|mp-aaacsjen|mp-aaacshnu|mp-aaacshhh,insertion,,2025-09-19T09:43:22.706000Z,0.09476753609375001
