working_ion,record_index,electrode_uid,id_role,material_id,source
Li,Li_000054,el_d09e1fad5e15cc6d,material_ids,mp-aaabrnmx,harmonized_core_column
Li,Li_000054,el_d09e1fad5e15cc6d,material_ids,mp-aaabrnpz,harmonized_core_column
Li,Li_000054,el_d09e1fad5e15cc6d,material_ids,mp-aaabscyc,harmonized_core_column
Li,Li_000054,el_d09e1fad5e15cc6d,material_ids,mp-aaabsfxv,harmonized_core_column
Li,Li_000054,el_d09e1fad5e15cc6d,material_ids,mp-aaabwivp,harmonized_core_column
Li,Li_000054,el_d09e1fad5e15cc6d,material_ids,mp-aaabwiyy,harmonized_core_column
Li,Li_000054,el_d09e1fad5e15cc6d,material_ids,mp-aaabwize,harmonized_core_column
Li,Li_000054,el_d09e1fad5e15cc6d,material_ids,mp-aaabwjim,harmonized_core_column
Li,Li_000054,el_d09e1fad5e15cc6d,material_ids,mp-aaacpadl,harmonized_core_column
Li,Li_000055,el_060a432515703153,id_charge,mp-aaabsbnx,harmonized_core_column
Li,Li_000055,el_060a432515703153,id_discharge,mp-aaabsfmn,harmonized_core_column
Li,Li_000055,el_060a432515703153,material_ids,mp-aaabqwai,harmonized_core_column
Li,Li_000055,el_060a432515703153,material_ids,mp-aaabqxwn,harmonized_core_column
Li,Li_000055,el_060a432515703153,material_ids,mp-aaabrgqi,harmonized_core_column
Li,Li_000055,el_060a432515703153,material_ids,mp-aaabrgrn,harmonized_core_column
Li,Li_000055,el_060a432515703153,material_ids,mp-aaabrngi,harmonized_core_column
Li,Li_000055,el_060a432515703153,material_ids,mp-aaabsbnx,harmonized_core_column
Li,Li_000055,el_060a432515703153,material_ids,mp-aaabsfmn,harmonized_core_column
Li,Li_000055,el_060a432515703153,material_ids,mp-aaacozhu,harmonized_core_column
Li,Li_000056,el_7310139187485b37,id_charge,mp-aaabrffo,harmonized_core_column
Li,Li_000056,el_7310139187485b37,id_discharge,mp-aaacvmgt,harmonized_core_column
Li,Li_000056,el_7310139187485b37,material_ids,mp-aaabrbim,harmonized_core_column
Li,Li_000056,el_7310139187485b37,material_ids,mp-aaabrffo,harmonized_core_column
Li,Li_000056,el_7310139187485b37,material_ids,mp-aaabrpxg,harmonized_core_column
Li,Li_000056,el_7310139187485b37,material_ids,mp-aaacvmgt,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,id_charge,mp-aaabrmxa,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,id_discharge,mp-aaabribs,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrcft,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrczw,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrfdl,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrfjf,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrfxw,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrias,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabriba,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabribs,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabribw,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrich,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrmwh,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrmxa,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrmxy,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrmyb,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrmyv,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrmyy,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrmzw,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrmzy,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrnad,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrnce,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrndj,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrnem,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrnha,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrnlf,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrnnk,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabrnov,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabscuw,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabscwb,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabsfhd,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabsinb,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabwiun,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabwiyk,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaabwiyv,harmonized_core_column
Li,Li_000057,el_639722db1a5df0c9,material_ids,mp-aaacoysr,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,id_charge,mp-aaabribe,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,id_discharge,mp-aaabrgoh,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabrejy,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabrezh,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabrfal,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabrfat,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabrfjp,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabrfmg,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabrgct,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabrgoh,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabrgpn,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabrgqd,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabrgqo,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabrgro,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabrgrs,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabriaq,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabriaz,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabribe,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabribf,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabricc,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabricd,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabricg,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabricn,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabricz,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabridb,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabrmyc,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabrmyd,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabrmye,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabrmyk,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabrnak,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabrnet,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabrngk,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabsbpl,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabsclm,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabscwm,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabsfxz,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabwiuo,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabwizc,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabwizo,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabyfpk,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabyfpm,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabyfzt,harmonized_core_column
Li,Li_000058,el_d21a8bc4981deaf1,material_ids,mp-aaabygac,harmonized_core_column
Li,Li_000059,el_6a495c7eff511a2d,id_charge,mp-aaabwjap,harmonized_core_column
Li,Li_000059,el_6a495c7eff511a2d,id_discharge,mp-aaacoyza,harmonized_core_column
Li,Li_000059,el_6a495c7eff511a2d,material_ids,mp-aaabrerb,harmonized_core_column
Li,Li_000059,el_6a495c7eff511a2d,material_ids,mp-aaabrfsg,harmonized_core_column
Li,Li_000059,el_6a495c7eff511a2d,material_ids,mp-aaabrgda,harmonized_core_column
Li,Li_000059,el_6a495c7eff511a2d,material_ids,mp-aaabriaw,harmonized_core_column
Li,Li_000059,el_6a495c7eff511a2d,material_ids,mp-aaabribj,harmonized_core_column
Li,Li_000059,el_6a495c7eff511a2d,material_ids,mp-aaabricq,harmonized_core_column
Li,Li_000059,el_6a495c7eff511a2d,material_ids,mp-aaabrnjz,harmonized_core_column
Li,Li_000059,el_6a495c7eff511a2d,material_ids,mp-aaabrqbp,harmonized_core_column
Li,Li_000059,el_6a495c7eff511a2d,material_ids,mp-aaabsgbt,harmonized_core_column
Li,Li_000059,el_6a495c7eff511a2d,material_ids,mp-aaabwivk,harmonized_core_column
Li,Li_000059,el_6a495c7eff511a2d,material_ids,mp-aaabwivr,harmonized_core_column
Li,Li_000059,el_6a495c7eff511a2d,material_ids,mp-aaabwivs,harmonized_core_column
Li,Li_000059,el_6a495c7eff511a2d,material_ids,mp-aaabwivu,harmonized_core_column
Li,Li_000059,el_6a495c7eff511a2d,material_ids,mp-aaabwjak,harmonized_core_column
Li,Li_000059,el_6a495c7eff511a2d,material_ids,mp-aaabwjap,harmonized_core_column
Li,Li_000059,el_6a495c7eff511a2d,material_ids,mp-aaacoyza,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,id_charge,mp-aaabscsx,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,id_discharge,mp-aaabrnnc,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabrfip,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabrfoz,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabrgew,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabrgqr,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabrgss,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabriat,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabribk,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabribl,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabribx,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabrico,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabricp,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabridc,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabridx,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabrmyi,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabrmzr,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabrnar,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabrncn,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabrncq,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabrnds,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabrndu,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabrnhd,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabrnjg,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabrnmg,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabrnnc,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabrnom,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabrnos,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabrqat,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabrrgl,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabscsx,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabsfyz,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaabwiwe,harmonized_core_column
Li,Li_000060,el_746383e6d6d04cb0,material_ids,mp-aaacpacp,harmonized_core_column
Li,Li_000061,el_cdd6054753a1c730,id_charge,mp-aaabrfsj,harmonized_core_column
Li,Li_000061,el_cdd6054753a1c730,id_discharge,mp-aaabrgrd,harmonized_core_column
Li,Li_000061,el_cdd6054753a1c730,material_ids,mp-aaabrfsj,harmonized_core_column
Li,Li_000061,el_cdd6054753a1c730,material_ids,mp-aaabrgrd,harmonized_core_column
Li,Li_000061,el_cdd6054753a1c730,material_ids,mp-aaabrwom,harmonized_core_column
Li,Li_000062,el_996b377ab3ae7006,id_charge,mp-aaabrpvh,harmonized_core_column
Li,Li_000062,el_996b377ab3ae7006,id_discharge,mp-aaabrwhd,harmonized_core_column
Li,Li_000062,el_996b377ab3ae7006,material_ids,mp-aaabrpvh,harmonized_core_column
Li,Li_000062,el_996b377ab3ae7006,material_ids,mp-aaabrwhd,harmonized_core_column
Li,Li_000062,el_996b377ab3ae7006,material_ids,mp-aaacoyve,harmonized_core_column
Li,Li_000063,el_cbf30263466466b8,id_charge,mp-aaabrpwr,harmonized_core_column
Li,Li_000063,el_cbf30263466466b8,id_discharge,mp-aaabrpxb,harmonized_core_column
Li,Li_000063,el_cbf30263466466b8,material_ids,mp-aaabrpwr,harmonized_core_column
Li,Li_000063,el_cbf30263466466b8,material_ids,mp-aaabrpxb,harmonized_core_column
Li,Li_000063,el_cbf30263466466b8,material_ids,mp-aaabrpxi,harmonized_core_column
Li,Li_000064,el_28c5a08e6b3943a9,id_charge,mp-aaabsgme,harmonized_core_column
Li,Li_000064,el_28c5a08e6b3943a9,id_discharge,mp-aaabravf,harmonized_core_column
Li,Li_000064,el_28c5a08e6b3943a9,material_ids,mp-aaabravf,harmonized_core_column
Li,Li_000064,el_28c5a08e6b3943a9,material_ids,mp-aaabsgme,harmonized_core_column
Li,Li_000065,el_eeed3ef1afc1dea5,id_charge,mp-aaabrsyo,harmonized_core_column
Li,Li_000065,el_eeed3ef1afc1dea5,id_discharge,mp-aaabrfpv,harmonized_core_column
Li,Li_000065,el_eeed3ef1afc1dea5,material_ids,mp-aaabrfpv,harmonized_core_column
Li,Li_000065,el_eeed3ef1afc1dea5,material_ids,mp-aaabrsyo,harmonized_core_column
Li,Li_000066,el_0c498e437a8d13dd,id_charge,mp-aaabrfit,harmonized_core_column
Li,Li_000066,el_0c498e437a8d13dd,id_discharge,mp-aaabqxbb,harmonized_core_column
Li,Li_000066,el_0c498e437a8d13dd,material_ids,mp-aaabqxbb,harmonized_core_column
Li,Li_000066,el_0c498e437a8d13dd,material_ids,mp-aaabrfit,harmonized_core_column
Li,Li_000066,el_0c498e437a8d13dd,material_ids,mp-aaabrpwe,harmonized_core_column
Li,Li_000066,el_0c498e437a8d13dd,material_ids,mp-aaabsjzs,harmonized_core_column
Li,Li_000066,el_0c498e437a8d13dd,material_ids,mp-aaabskdm,harmonized_core_column
Li,Li_000066,el_0c498e437a8d13dd,material_ids,mp-aaabskvj,harmonized_core_column
Li,Li_000066,el_0c498e437a8d13dd,material_ids,mp-aaabwktf,harmonized_core_column
Li,Li_000067,el_779a1ed329f67972,id_charge,mp-aaabfsyp,harmonized_core_column
Li,Li_000067,el_779a1ed329f67972,id_discharge,mp-aaacsixx,harmonized_core_column
Li,Li_000067,el_779a1ed329f67972,material_ids,mp-aaabfsyp,harmonized_core_column
Li,Li_000067,el_779a1ed329f67972,material_ids,mp-aaacsixx,harmonized_core_column
Li,Li_000068,el_89b8be5c203a8aaf,id_charge,mp-aaaablky,harmonized_core_column
Li,Li_000068,el_89b8be5c203a8aaf,id_discharge,mp-aaaabchv,harmonized_core_column
Li,Li_000068,el_89b8be5c203a8aaf,material_ids,mp-aaaabchv,harmonized_core_column
Li,Li_000068,el_89b8be5c203a8aaf,material_ids,mp-aaaablky,harmonized_core_column
Li,Li_000068,el_89b8be5c203a8aaf,material_ids,mp-aaabsgwn,harmonized_core_column
Li,Li_000068,el_89b8be5c203a8aaf,material_ids,mp-aaabsgwt,harmonized_core_column
Li,Li_000068,el_89b8be5c203a8aaf,material_ids,mp-aaabvhrp,harmonized_core_column
Li,Li_000068,el_89b8be5c203a8aaf,material_ids,mp-aaabwinu,harmonized_core_column
Li,Li_000068,el_89b8be5c203a8aaf,material_ids,mp-aaabwira,harmonized_core_column
Li,Li_000068,el_89b8be5c203a8aaf,material_ids,mp-aaabwisq,harmonized_core_column
Li,Li_000068,el_89b8be5c203a8aaf,material_ids,mp-aaabwivx,harmonized_core_column
Li,Li_000069,el_dc95a1ef4017db86,id_charge,mp-aaabwksw,harmonized_core_column
Li,Li_000069,el_dc95a1ef4017db86,id_discharge,mp-aaabqyfg,harmonized_core_column
Li,Li_000069,el_dc95a1ef4017db86,material_ids,mp-aaabqyfg,harmonized_core_column
Li,Li_000069,el_dc95a1ef4017db86,material_ids,mp-aaabwksw,harmonized_core_column
Li,Li_000070,el_68b117d1ae8e68d6,id_charge,mp-aaabwium,harmonized_core_column
Li,Li_000070,el_68b117d1ae8e68d6,id_discharge,mp-aaabvhnv,harmonized_core_column
Li,Li_000070,el_68b117d1ae8e68d6,material_ids,mp-aaabqyxq,harmonized_core_column
Li,Li_000070,el_68b117d1ae8e68d6,material_ids,mp-aaabrkzq,harmonized_core_column
Li,Li_000070,el_68b117d1ae8e68d6,material_ids,mp-aaabvhnv,harmonized_core_column
Li,Li_000070,el_68b117d1ae8e68d6,material_ids,mp-aaabwium,harmonized_core_column
Li,Li_000071,el_d07ee6278cdce42a,id_charge,mp-aaabralf,harmonized_core_column
Li,Li_000071,el_d07ee6278cdce42a,id_discharge,mp-aaabwiif,harmonized_core_column
Li,Li_000071,el_d07ee6278cdce42a,material_ids,mp-aaabqysf,harmonized_core_column
Li,Li_000071,el_d07ee6278cdce42a,material_ids,mp-aaabralf,harmonized_core_column
Li,Li_000071,el_d07ee6278cdce42a,material_ids,mp-aaabwiif,harmonized_core_column
Li,Li_000072,el_ce68d0f6fd4caf41,id_charge,mp-aaabsmis,harmonized_core_column
Li,Li_000072,el_ce68d0f6fd4caf41,id_discharge,mp-aaabskhw,harmonized_core_column
Li,Li_000072,el_ce68d0f6fd4caf41,material_ids,mp-aaabqymg,harmonized_core_column
Li,Li_000072,el_ce68d0f6fd4caf41,material_ids,mp-aaabskbf,harmonized_core_column
Li,Li_000072,el_ce68d0f6fd4caf41,material_ids,mp-aaabskhw,harmonized_core_column
Li,Li_000072,el_ce68d0f6fd4caf41,material_ids,mp-aaabsklr,harmonized_core_column
Li,Li_000072,el_ce68d0f6fd4caf41,material_ids,mp-aaabsmis,harmonized_core_column
Li,Li_000072,el_ce68d0f6fd4caf41,material_ids,mp-aaabsnts,harmonized_core_column
Li,Li_000072,el_ce68d0f6fd4caf41,material_ids,mp-aaabwiji,harmonized_core_column
Li,Li_000073,el_4b78d9728e2fa734,id_charge,mp-aaabskpq,harmonized_core_column
Li,Li_000073,el_4b78d9728e2fa734,id_discharge,mp-aaabwikr,harmonized_core_column
Li,Li_000073,el_4b78d9728e2fa734,material_ids,mp-aaabskdp,harmonized_core_column
Li,Li_000073,el_4b78d9728e2fa734,material_ids,mp-aaabskky,harmonized_core_column
Li,Li_000073,el_4b78d9728e2fa734,material_ids,mp-aaabskpq,harmonized_core_column
Li,Li_000073,el_4b78d9728e2fa734,material_ids,mp-aaabwikr,harmonized_core_column
Li,Li_000073,el_4b78d9728e2fa734,material_ids,mp-aaabwkow,harmonized_core_column
Li,Li_000074,el_64c54677d063b930,id_charge,mp-aaabrpwi,harmonized_core_column
Li,Li_000074,el_64c54677d063b930,id_discharge,mp-aaabrpwu,harmonized_core_column
Li,Li_000074,el_64c54677d063b930,material_ids,mp-aaabrpwi,harmonized_core_column
Li,Li_000074,el_64c54677d063b930,material_ids,mp-aaabrpwt,harmonized_core_column
Li,Li_000074,el_64c54677d063b930,material_ids,mp-aaabrpwu,harmonized_core_column
Li,Li_000075,el_ff951ba8333969ee,id_charge,mp-aaabsoam,harmonized_core_column
Li,Li_000075,el_ff951ba8333969ee,id_discharge,mp-aaabrpxu,harmonized_core_column
Li,Li_000075,el_ff951ba8333969ee,material_ids,mp-aaabrpxu,harmonized_core_column
Li,Li_000075,el_ff951ba8333969ee,material_ids,mp-aaabsoam,harmonized_core_column
Li,Li_000075,el_ff951ba8333969ee,material_ids,mp-aaabwiuj,harmonized_core_column
Li,Li_000075,el_ff951ba8333969ee,material_ids,mp-aaabwivl,harmonized_core_column
Li,Li_000076,el_3cc692cec84c56ca,id_charge,mp-aaadljaf,harmonized_core_column
Li,Li_000076,el_3cc692cec84c56ca,id_discharge,mp-aaabsesb,harmonized_core_column
Li,Li_000076,el_3cc692cec84c56ca,material_ids,mp-aaabqzpa,harmonized_core_column
Li,Li_000076,el_3cc692cec84c56ca,material_ids,mp-aaabsesb,harmonized_core_column
Li,Li_000076,el_3cc692cec84c56ca,material_ids,mp-aaadljaf,harmonized_core_column
Li,Li_000077,el_f4bc25d56ec13095,id_charge,mp-aaabskvp,harmonized_core_column
Li,Li_000077,el_f4bc25d56ec13095,id_discharge,mp-aaabrpye,harmonized_core_column
Li,Li_000077,el_f4bc25d56ec13095,material_ids,mp-aaabrpye,harmonized_core_column
Li,Li_000077,el_f4bc25d56ec13095,material_ids,mp-aaabskvp,harmonized_core_column
Li,Li_000077,el_f4bc25d56ec13095,material_ids,mp-aaabskwr,harmonized_core_column
Li,Li_000077,el_f4bc25d56ec13095,material_ids,mp-aaabsmfi,harmonized_core_column
Li,Li_000077,el_f4bc25d56ec13095,material_ids,mp-aaabwihy,harmonized_core_column
Li,Li_000077,el_f4bc25d56ec13095,material_ids,mp-aaabwksf,harmonized_core_column
Li,Li_000077,el_f4bc25d56ec13095,material_ids,mp-aaabwkvl,harmonized_core_column
Li,Li_000078,el_3de25a3f955089c1,id_charge,mp-aaabsikl,harmonized_core_column
Li,Li_000078,el_3de25a3f955089c1,id_discharge,mp-aaabsiuy,harmonized_core_column
Li,Li_000078,el_3de25a3f955089c1,material_ids,mp-aaabscss,harmonized_core_column
Li,Li_000078,el_3de25a3f955089c1,material_ids,mp-aaabsicj,harmonized_core_column
Li,Li_000078,el_3de25a3f955089c1,material_ids,mp-aaabsikl,harmonized_core_column
