target,model_name,leaky_protocol,clean_protocol,hard_split,interaction_mae_point,bootstrap_reps,ci95_low,ci95_high,probability_interaction_positive,ci_excludes_zero
max_delta_volume,Ridge,P4,P3,framework_groupkfold,0.0004593278004990262,2000,-0.0013381389070018354,0.0022110869040960004,0.68,False
max_delta_volume,Ridge,P4,P3,leave_family_out,0.09433713172122618,2000,0.026998170971414017,0.18988448265219757,1.0,True
max_delta_volume,Ridge,P4,P3,leave_chemical_system_out,-0.0018454800592640468,2000,-0.006725645758339336,0.004432728410801289,0.2495,False
max_delta_volume,Ridge,P4,P3,leave_working_ion_out,0.0269880110472525,2000,0.013892829901661158,0.04782898576116215,1.0,True
max_delta_volume,Ridge,P0,P1,framework_groupkfold,0.0015121174669430366,2000,-0.0009391571022220541,0.003922657499168526,0.8855,False
max_delta_volume,Ridge,P0,P1,leave_family_out,0.05072230067288533,2000,-0.030761980843706457,0.14745953305651435,0.885,False
max_delta_volume,Ridge,P0,P1,leave_chemical_system_out,0.0018132201815789818,2000,-0.004076371286702064,0.008083292122849584,0.747,False
max_delta_volume,Ridge,P0,P1,leave_working_ion_out,-0.07945566346542515,2000,-0.20657990024464334,-0.00035835597327443997,0.021,True
max_delta_volume,Ridge,P0,P2,framework_groupkfold,0.001387340361384843,2000,-0.0009459112905549849,0.003673970768697187,0.877,False
max_delta_volume,Ridge,P0,P2,leave_family_out,0.049675253207678294,2000,-0.03493925115229301,0.14439580154740048,0.848,False
max_delta_volume,Ridge,P0,P2,leave_chemical_system_out,0.0010296912451464753,2000,-0.004762942242729855,0.006814382665444296,0.6245,False
max_delta_volume,Ridge,P0,P2,leave_working_ion_out,-0.0803486534543647,2000,-0.20775630571473633,-0.0019930052184167833,0.02,True
max_delta_volume,Ridge,P0,P3,framework_groupkfold,0.0011041184862392757,2000,-0.0013163683946733483,0.0035706956028481946,0.8225,False
max_delta_volume,Ridge,P0,P3,leave_family_out,0.042169453501943815,2000,-0.03775961534141878,0.13598059400451365,0.8255,False
max_delta_volume,Ridge,P0,P3,leave_chemical_system_out,0.0016509453098021397,2000,-0.0043429432341411285,0.008386904883605528,0.6725,False
