target,model_name,leaky_protocol,clean_protocol,hard_split,leaky_domain_penalty_mae,clean_domain_penalty_mae,leakage_domain_interaction_mae,interpretation
stability_worst,Ridge,P4,P2,leave_chemical_system_out,-6.733564328184133e-05,-0.003419303594720348,-0.0033519679514385065,no_masking_or_reverse
stability_worst,Ridge,P4,P2,leave_working_ion_out,0.0017358662431415,0.02435840697306227,0.02262254072992077,leakage_masks_domain_shift
stability_worst,Ridge,P4,P3,framework_groupkfold,-1.714868065579966e-06,0.002143395272379299,0.002145110140444879,leakage_masks_domain_shift
stability_worst,Ridge,P4,P3,leave_family_out,0.00059943914994045,0.10124889045016117,0.10064945130022071,leakage_masks_domain_shift
stability_worst,Ridge,P4,P3,leave_chemical_system_out,-6.733564328184133e-05,-0.003994887509768202,-0.0039275518664863614,no_masking_or_reverse
stability_worst,Ridge,P4,P3,leave_working_ion_out,0.0017358662431415,0.022592369717332403,0.020856503474190904,leakage_masks_domain_shift
stability_worst,Ridge,P0,P1,framework_groupkfold,-4.439483357899891e-06,0.0009285527546774447,0.0009329922380353446,leakage_masks_domain_shift
stability_worst,Ridge,P0,P1,leave_family_out,0.005137501202670999,0.08527717990815237,0.08013967870548137,leakage_masks_domain_shift
stability_worst,Ridge,P0,P1,leave_chemical_system_out,2.292180967404349e-06,-0.004834218367665628,-0.004836510548633033,no_masking_or_reverse
stability_worst,Ridge,P0,P1,leave_working_ion_out,0.004968003813926687,0.019055661686794727,0.01408765787286804,leakage_masks_domain_shift
stability_worst,Ridge,P0,P2,framework_groupkfold,-4.439483357899891e-06,0.0016556707042333363,0.0016601101875912362,leakage_masks_domain_shift
stability_worst,Ridge,P0,P2,leave_family_out,0.005137501202670999,0.07696805636108323,0.07183055515841223,leakage_masks_domain_shift
stability_worst,Ridge,P0,P2,leave_chemical_system_out,2.292180967404349e-06,-0.003419303594720348,-0.0034215957756877522,no_masking_or_reverse
stability_worst,Ridge,P0,P2,leave_working_ion_out,0.004968003813926687,0.02435840697306227,0.01939040315913558,leakage_masks_domain_shift
stability_worst,Ridge,P0,P3,framework_groupkfold,-4.439483357899891e-06,0.002143395272379299,0.002147834755737199,leakage_masks_domain_shift
stability_worst,Ridge,P0,P3,leave_family_out,0.005137501202670999,0.10124889045016117,0.09611138924749017,leakage_masks_domain_shift
stability_worst,Ridge,P0,P3,leave_chemical_system_out,2.292180967404349e-06,-0.003994887509768202,-0.003997179690735607,no_masking_or_reverse
stability_worst,Ridge,P0,P3,leave_working_ion_out,0.004968003813926687,0.022592369717332403,0.017624365903405714,leakage_masks_domain_shift
stability_worst,ExtraTrees,P4,P1,framework_groupkfold,-0.00034475009397006004,-0.0008041012975767356,-0.00045935120360667556,no_masking_or_reverse
stability_worst,ExtraTrees,P4,P1,leave_family_out,0.00167678290997193,0.07122993189095533,0.0695531489809834,leakage_masks_domain_shift
stability_worst,ExtraTrees,P4,P1,leave_chemical_system_out,-0.000640580104733536,-0.003250924821399742,-0.002610344716666206,no_masking_or_reverse
stability_worst,ExtraTrees,P4,P1,leave_working_ion_out,0.0002819901019064466,0.009261283159856665,0.008979293057950219,leakage_masks_domain_shift
stability_worst,ExtraTrees,P4,P2,framework_groupkfold,-0.00034475009397006004,-0.0012727595542027584,-0.0009280094602326983,no_masking_or_reverse
stability_worst,ExtraTrees,P4,P2,leave_family_out,0.00167678290997193,0.071675229944131,0.06999844703415907,leakage_masks_domain_shift
stability_worst,ExtraTrees,P4,P2,leave_chemical_system_out,-0.000640580104733536,-0.0022421843220000875,-0.0016016042172665515,no_masking_or_reverse
stability_worst,ExtraTrees,P4,P2,leave_working_ion_out,0.0002819901019064466,0.00995229325356338,0.009670303151656933,leakage_masks_domain_shift
stability_worst,ExtraTrees,P4,P3,framework_groupkfold,-0.00034475009397006004,0.0028423778809045855,0.0031871279748746455,leakage_masks_domain_shift
stability_worst,ExtraTrees,P4,P3,leave_family_out,0.00167678290997193,0.06842645114728496,0.06674966823731303,leakage_masks_domain_shift
stability_worst,ExtraTrees,P4,P3,leave_chemical_system_out,-0.000640580104733536,0.004459443681977621,0.005100023786711157,leakage_masks_domain_shift
stability_worst,ExtraTrees,P4,P3,leave_working_ion_out,0.0002819901019064466,0.014231556728755201,0.013949566626848755,leakage_masks_domain_shift
stability_worst,ExtraTrees,P0,P1,framework_groupkfold,-0.00032835483887405995,-0.0008041012975767356,-0.00047574645870267565,no_masking_or_reverse
stability_worst,ExtraTrees,P0,P1,leave_family_out,0.0024394284935238104,0.07122993189095533,0.06879050339743152,leakage_masks_domain_shift
stability_worst,ExtraTrees,P0,P1,leave_chemical_system_out,-0.0005087883120706983,-0.003250924821399742,-0.002742136509329044,no_masking_or_reverse
stability_worst,ExtraTrees,P0,P1,leave_working_ion_out,0.0009284764357128002,0.009261283159856665,0.008332806724143865,leakage_masks_domain_shift
stability_worst,ExtraTrees,P0,P2,framework_groupkfold,-0.00032835483887405995,-0.0012727595542027584,-0.0009444047153286984,no_masking_or_reverse
stability_worst,ExtraTrees,P0,P2,leave_family_out,0.0024394284935238104,0.071675229944131,0.06923580145060719,leakage_masks_domain_shift
stability_worst,ExtraTrees,P0,P2,leave_chemical_system_out,-0.0005087883120706983,-0.0022421843220000875,-0.0017333960099293892,no_masking_or_reverse
stability_worst,ExtraTrees,P0,P2,leave_working_ion_out,0.0009284764357128002,0.00995229325356338,0.00902381681785058,leakage_masks_domain_shift
stability_worst,ExtraTrees,P0,P3,framework_groupkfold,-0.00032835483887405995,0.0028423778809045855,0.0031707327197786454,leakage_masks_domain_shift
stability_worst,ExtraTrees,P0,P3,leave_family_out,0.0024394284935238104,0.06842645114728496,0.06598702265376115,leakage_masks_domain_shift
stability_worst,ExtraTrees,P0,P3,leave_chemical_system_out,-0.0005087883120706983,0.004459443681977621,0.004968231994048319,leakage_masks_domain_shift
stability_worst,ExtraTrees,P0,P3,leave_working_ion_out,0.0009284764357128002,0.014231556728755201,0.013303080293042401,leakage_masks_domain_shift
